                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    156,                0.62553,                0.74597,                 1.2177,                0.84297,                   0.85,                 0.9145,                0.86679,                0.36823,                0.62789,                0.94289,             0.00061062,             0.00061062,             0.00061062
                    157,                0.61615,                0.78479,                 1.1798,                0.76699,                0.85071,                 0.9012,                0.85218,                0.32281,                 1.0402,                0.92056,              0.0006065,              0.0006065,              0.0006065
                    158,                0.67853,                0.78778,                 1.2252,                0.77201,                0.91859,                0.90526,                0.84185,                0.37403,                0.82902,                0.95497,             0.00060238,             0.00060238,             0.00060238
                    159,                0.70773,                0.83293,                 1.2529,                0.68136,                0.81327,                0.85532,                0.79652,                0.34863,                0.86751,                0.94654,             0.00059825,             0.00059825,             0.00059825
                    160,                0.65013,                0.85616,                 1.2167,                0.76891,                0.84147,                0.87924,                0.81089,                0.37272,                0.81661,                0.94227,             0.00059413,             0.00059413,             0.00059413
                    161,                0.61975,                0.78518,                 1.1813,                0.83691,                0.69807,                0.88411,                 0.8214,                0.32988,                0.83013,                0.92532,                0.00059,                0.00059,                0.00059
                    162,                0.62213,                0.78327,                 1.1727,                0.85125,                0.80797,                0.89254,                0.83662,                0.33467,                0.78523,                0.91232,             0.00058588,             0.00058588,             0.00058588
                    163,                0.70052,                0.82944,                 1.2511,                0.80984,                0.79904,                0.89971,                0.85391,                 0.3327,                0.69366,                0.92196,             0.00058175,             0.00058175,             0.00058175
                    164,                0.66109,                0.84588,                 1.2412,                0.84392,                0.82877,                0.90718,                0.83825,                0.32661,                0.84511,                0.91475,             0.00057763,             0.00057763,             0.00057763
                    165,                0.66763,                0.73375,                  1.239,                0.72226,                0.81375,                0.83842,                0.76415,                0.39625,                  1.097,                0.93181,              0.0005735,              0.0005735,              0.0005735
                    166,                0.66398,                0.82379,                 1.2451,                  0.833,                0.87194,                0.90782,                 0.8477,                0.34298,                0.65679,                0.90731,             0.00056938,             0.00056938,             0.00056938
                    167,                0.68329,                0.76805,                 1.2555,                0.55187,                0.84525,                 0.8767,                0.82023,                0.38443,                 1.1746,                0.94922,             0.00056525,             0.00056525,             0.00056525
                    168,                0.66507,                0.80758,                 1.2123,                  0.708,                0.89368,                0.88614,                0.83728,                0.33188,                0.75851,                0.92493,             0.00056112,             0.00056112,             0.00056112
                    169,                0.63689,                0.80152,                 1.1953,                0.84876,                0.81076,                  0.894,                0.83563,                0.36923,                0.94122,                0.92691,               0.000557,               0.000557,               0.000557
                    170,                0.66421,                0.79508,                 1.2447,                0.85721,                0.90733,                0.90281,                0.83684,                0.38756,                0.84871,                0.94149,             0.00055287,             0.00055287,             0.00055287
                    171,                0.68146,                0.80548,                 1.2394,                0.78469,                0.80106,                0.85807,                0.80841,                 0.3301,                0.79726,                0.91551,             0.00054875,             0.00054875,             0.00054875
                    172,                0.60704,                0.79265,                 1.1614,                0.73369,                0.81494,                0.86129,                0.81385,                0.33645,                 1.0456,                0.92597,             0.00054463,             0.00054463,             0.00054463
                    173,                0.62283,                0.73639,                 1.1882,                0.78295,                0.84979,                0.89427,                0.85503,                0.33003,                0.79941,                0.92229,              0.0005405,              0.0005405,              0.0005405
                    174,                0.63284,                0.72244,                 1.1688,                  0.836,                0.76488,                0.78423,                0.73274,                0.35591,                 1.2133,                0.92694,             0.00053638,             0.00053638,             0.00053638
                    175,                 0.6326,                 0.7501,                 1.1897,                 0.7581,                0.86787,                0.83881,                0.79433,                0.31952,                0.98219,                0.89986,             0.00053225,             0.00053225,             0.00053225
                    176,                0.64455,                0.74184,                 1.2204,                0.84749,                0.87207,                0.89507,                0.84367,                0.35707,                0.73927,                0.93433,             0.00052812,             0.00052812,             0.00052812
                    177,                0.67539,                0.76561,                 1.2362,                0.87249,                0.82081,                0.90148,                0.85243,                0.35542,                0.85231,                0.93666,               0.000524,               0.000524,               0.000524
                    178,                0.66422,                0.78368,                 1.2259,                0.82843,                0.93294,                0.93291,                0.88866,                0.33833,                0.56503,                0.91979,             0.00051988,             0.00051988,             0.00051988
                    179,                0.63165,                0.75283,                 1.2202,                0.91525,                0.83562,                  0.894,                0.83607,                0.33265,                0.77137,                0.93083,             0.00051575,             0.00051575,             0.00051575
                    180,                0.64547,                0.70717,                 1.1922,                0.88038,                0.88425,                0.90554,                0.85611,                0.35556,                   0.75,                0.93735,             0.00051163,             0.00051163,             0.00051163
                    181,                0.65163,                0.72356,                 1.2284,                0.87568,                0.81718,                 0.9094,                0.86233,                0.31756,                0.81328,                0.92145,              0.0005075,              0.0005075,              0.0005075
                    182,                0.62223,                0.73254,                 1.1952,                0.83596,                 0.8585,                0.93083,                0.89051,                0.31322,                0.67932,                0.91693,             0.00050337,             0.00050337,             0.00050337
                    183,                 0.5895,                0.70058,                  1.166,                0.87268,                0.91627,                 0.9147,                0.86696,                0.32042,                0.56012,                0.91159,             0.00049925,             0.00049925,             0.00049925
                    184,                0.63425,                0.71267,                 1.1972,                 0.8523,                0.76683,                0.86679,                0.80943,                0.35714,                0.87961,                 0.9299,             0.00049513,             0.00049513,             0.00049513
                    185,                0.61521,                 0.7078,                 1.1871,                0.80004,                  0.869,                0.90393,                 0.8646,                0.33635,                0.74364,                0.91423,               0.000491,               0.000491,               0.000491
                    186,                0.63524,                0.72034,                 1.2075,                 0.7801,                0.81709,                0.87348,                0.83487,                 0.3435,                0.88561,                0.90518,             0.00048687,             0.00048687,             0.00048687
                    187,                0.59198,                 0.6863,                 1.1878,                0.82883,                    0.9,                0.86845,                0.83764,                0.33083,                0.85274,                0.89881,             0.00048275,             0.00048275,             0.00048275
                    188,                0.63715,                  0.711,                 1.1877,                 0.7966,                0.91988,                0.90782,                0.86729,                0.28713,                0.63705,                0.90094,             0.00047863,             0.00047863,             0.00047863
                    189,                0.58678,                0.66095,                  1.129,                 0.8564,                0.84008,                0.89889,                0.85307,                0.29245,                0.71941,                0.90216,              0.0004745,              0.0004745,              0.0004745
                    190,                0.61036,                0.69182,                 1.1769,                0.72356,                0.85922,                0.87543,                0.80965,                0.35356,                0.90908,                0.93166,             0.00047038,             0.00047038,             0.00047038
                    191,                0.59654,                0.70192,                 1.1559,                0.80919,                0.91434,                0.90269,                0.84566,                0.35959,                0.86387,                0.92536,             0.00046625,             0.00046625,             0.00046625
                    192,                0.57153,                  0.642,                 1.1315,                0.71322,                0.84913,                0.85562,                0.82152,                0.30415,                0.77368,                0.89001,             0.00046212,             0.00046212,             0.00046212
                    193,                0.59681,                0.73499,                 1.1555,                0.80665,                 0.8474,                0.86907,                 0.8229,                0.34195,                0.92453,                0.90328,               0.000458,               0.000458,               0.000458
                    194,                0.60106,                0.71951,                 1.1835,                0.87753,                0.85537,                0.87033,                0.81119,                0.33343,                0.88143,                0.90093,             0.00045388,             0.00045388,             0.00045388
                    195,                0.59554,                0.71649,                 1.1749,                0.87539,                0.89935,                0.88933,                0.83834,                0.36044,                0.77165,                0.90241,             0.00044975,             0.00044975,             0.00044975
                    196,                0.62496,                0.71224,                 1.2197,                0.79537,                  0.925,                 0.9047,                0.86557,                0.31214,                0.70462,                0.89485,             0.00044563,             0.00044563,             0.00044563
                    197,                0.61354,                0.76159,                 1.2046,                0.71957,                0.82804,                0.78192,                0.73249,                 0.3191,                 1.1456,                0.90569,              0.0004415,              0.0004415,              0.0004415
                    198,                0.60817,                0.71959,                 1.1716,                0.83756,                0.86331,                0.85482,                0.81045,                0.31118,                0.90635,                0.89832,             0.00043738,             0.00043738,             0.00043738
                    199,                0.57091,                0.71068,                 1.1651,                0.64259,                0.68638,                0.70587,                 0.6756,                0.28729,                 1.6508,                0.89139,             0.00043325,             0.00043325,             0.00043325
                    200,                0.60521,                0.68449,                 1.1988,                0.82604,                0.86139,                0.88905,                0.83801,                0.31749,                0.59654,                 0.8869,             0.00042912,             0.00042912,             0.00042912
                    201,                 0.5927,                0.69172,                 1.1621,                0.78533,                0.84472,                0.87345,                0.83112,                0.29922,                0.74517,                0.88093,               0.000425,               0.000425,               0.000425
                    202,                0.58811,                0.69182,                 1.1816,                0.70434,                0.93286,                0.87656,                0.84406,                0.30339,                 0.8291,                0.88877,             0.00042087,             0.00042087,             0.00042087
                    203,                0.57285,                0.68566,                 1.1625,                0.80465,                0.79603,                0.87835,                 0.8342,                0.33441,                0.76315,                 0.9004,             0.00041675,             0.00041675,             0.00041675
                    204,                 0.6031,                0.66437,                  1.167,                0.85686,                0.76409,                0.83463,                0.80421,                0.30254,                0.82459,                0.88808,             0.00041263,             0.00041263,             0.00041263
                    205,                0.58093,                0.62205,                 1.1587,                0.76575,                  0.925,                0.89489,                0.85431,                0.30251,                 0.7164,                0.89063,              0.0004085,              0.0004085,              0.0004085
                    206,                0.55095,                0.64546,                 1.1318,                0.87738,                  0.858,                0.93834,                0.89707,                0.29848,                0.62816,                0.88184,             0.00040438,             0.00040438,             0.00040438
                    207,                0.59115,                0.66416,                 1.1552,                0.83138,                0.88747,                 0.9183,                0.86804,                0.32205,                0.57416,                0.89342,             0.00040025,             0.00040025,             0.00040025
                    208,                 0.5826,                0.63348,                 1.1696,                0.71824,                0.76644,                0.86378,                0.83019,                0.32736,                0.88287,                0.89357,             0.00039613,             0.00039613,             0.00039613
                    209,                0.56582,                0.63846,                 1.1364,                 0.8383,                0.89569,                0.89218,                0.85014,                0.32371,                0.62178,                0.89661,               0.000392,               0.000392,               0.000392
                    210,                0.56993,                0.65449,                 1.1467,                0.81444,                0.92423,                 0.9082,                0.87556,                0.29915,                0.66697,                0.88989,             0.00038788,             0.00038788,             0.00038788
                    211,                0.60874,                0.69037,                 1.1758,                 0.8336,                  0.875,                 0.8736,                0.83598,                0.32471,                0.59155,                0.89372,             0.00038375,             0.00038375,             0.00038375
                    212,                0.59074,                0.62492,                 1.1536,                0.85633,                0.72684,                0.88351,                0.84972,                0.29582,                 0.6746,                0.87558,             0.00037962,             0.00037962,             0.00037962
                    213,                0.60035,                0.65194,                  1.185,                0.81866,                0.91877,                0.89657,                0.85086,                 0.3432,                0.62582,                0.89182,              0.0003755,              0.0003755,              0.0003755
                    214,                0.57927,                0.62519,                 1.1553,                0.83927,                 0.8736,                0.90656,                0.87838,                 0.2913,                0.61549,                0.87242,             0.00037138,             0.00037138,             0.00037138
                    215,                0.57726,                0.62929,                 1.1689,                0.81517,                0.92135,                0.89982,                0.87406,                0.32239,                0.72126,                0.88346,             0.00036725,             0.00036725,             0.00036725
                    216,                0.56088,                0.62433,                  1.152,                0.80867,                0.90251,                0.89332,                0.87116,                0.28521,                0.65474,                0.87787,             0.00036313,             0.00036313,             0.00036313
                    217,                0.54056,                0.61347,                 1.1392,                0.88486,                0.86735,                0.88345,                0.84404,                0.31592,                0.58379,                 0.8874,               0.000359,               0.000359,               0.000359
                    218,                0.61025,                0.67461,                  1.185,                0.84035,                0.86614,                0.90106,                0.87147,                0.29358,                0.68663,                 0.8788,             0.00035487,             0.00035487,             0.00035487
                    219,                  0.557,                0.62807,                 1.1465,                0.81416,                0.90356,                0.91134,                0.88947,                0.28479,                0.63888,                0.88054,             0.00035075,             0.00035075,             0.00035075
                    220,                0.55305,                0.64022,                 1.1402,                0.82341,                0.77379,                0.86871,                0.83346,                0.34039,                0.79749,                0.89837,             0.00034663,             0.00034663,             0.00034663
                    221,                0.58822,                0.62087,                 1.1547,                0.87493,                0.83283,                 0.8957,                0.85223,                0.34145,                0.64669,                 0.9083,              0.0003425,              0.0003425,              0.0003425
                    222,                0.55861,                0.63746,                 1.1453,                0.88798,                0.84411,                0.89983,                0.86814,                0.30999,                0.61468,                0.89406,             0.00033838,             0.00033838,             0.00033838
                    223,                0.56499,                0.64469,                 1.1307,                0.83211,                 0.9185,                0.89246,                0.84399,                0.35277,                0.61144,                0.90626,             0.00033425,             0.00033425,             0.00033425
                    224,                0.55484,                0.61467,                 1.1263,                0.82151,                  0.925,                0.88844,                0.85716,                0.31277,                0.64541,                0.88357,             0.00033013,             0.00033013,             0.00033013
                    225,                0.55809,                0.61731,                 1.1635,                0.78624,                0.89341,                0.89073,                0.84544,                0.34564,                0.68377,                 0.8987,               0.000326,               0.000326,               0.000326
                    226,                0.57203,                0.63431,                  1.139,                 0.7828,                0.86246,                0.87949,                0.84857,                0.28691,                0.82163,                 0.8807,             0.00032188,             0.00032188,             0.00032188
                    227,                0.56781,                 0.6046,                  1.135,                0.88687,                0.84249,                0.91615,                0.88019,                0.29854,                0.58481,                0.88472,             0.00031775,             0.00031775,             0.00031775
                    228,                0.53673,                0.63595,                 1.1123,                0.87709,                0.88206,                0.89209,                0.85963,                0.30539,                0.62807,                 0.8783,             0.00031362,             0.00031362,             0.00031362
                    229,                0.53889,                0.60473,                 1.1207,                0.87527,                0.89558,                0.91466,                0.86693,                0.33402,                0.67586,                0.89576,              0.0003095,              0.0003095,              0.0003095
                    230,                 0.5557,                0.60281,                 1.1279,                0.71952,                0.82533,                0.83545,                0.79427,                0.33469,                 1.1341,                0.90233,             0.00030538,             0.00030538,             0.00030538
                    231,                0.56754,                0.63559,                 1.1172,                0.72398,                0.84315,                0.86029,                0.83525,                0.28693,                 1.1575,                  0.869,             0.00030125,             0.00030125,             0.00030125
                    232,                0.55621,                0.60423,                 1.1421,                0.85734,                0.85721,                0.90215,                0.85958,                0.32867,                0.58477,                 0.8848,             0.00029713,             0.00029713,             0.00029713
                    233,                0.53492,                0.63458,                 1.1199,                 0.8364,                0.81409,                0.90167,                0.87573,                0.27401,                0.57404,                0.86746,               0.000293,               0.000293,               0.000293
                    234,                0.51193,                 0.5716,                 1.0942,                0.79871,                0.91949,                0.89025,                0.86701,                0.27747,                0.61393,                0.87094,             0.00028888,             0.00028888,             0.00028888
                    235,                0.57696,                0.62806,                 1.1548,                 0.8781,                0.89528,                0.90565,                0.86561,                0.31912,                0.71395,                0.88984,             0.00028475,             0.00028475,             0.00028475
                    236,                0.58566,                0.61182,                  1.166,                0.81296,                0.92002,                0.92686,                0.90349,                0.27395,                0.62601,                0.87045,             0.00028063,             0.00028063,             0.00028063
                    237,                0.61504,                0.65169,                 1.1825,                0.86057,                0.87284,                0.90452,                0.88777,                 0.2692,                0.53303,                0.87103,              0.0002765,              0.0002765,              0.0002765
                    238,                 0.5378,                0.61703,                 1.1335,                0.86301,                0.90478,                0.92342,                0.89204,                0.30277,                0.46797,                 0.8777,             0.00027237,             0.00027237,             0.00027237
                    239,                0.60018,                0.63768,                  1.179,                0.87047,                0.92215,                0.92188,                0.89342,                0.26951,                0.46367,                0.86584,             0.00026825,             0.00026825,             0.00026825
                    240,                0.51593,                0.56204,                 1.1067,                0.86128,                 0.8179,                0.91107,                0.88066,                0.31957,                 0.6054,                0.88767,             0.00026413,             0.00026413,             0.00026413
                    241,                0.53446,                0.55486,                 1.1263,                0.78354,                0.93979,                0.90353,                0.87303,                0.28436,                0.66822,                0.86655,                0.00026,                0.00026,                0.00026
                    242,                0.54799,                0.61619,                 1.1474,                 0.8146,                0.94381,                0.90189,                0.88092,                0.26587,                0.59972,                0.85739,             0.00025587,             0.00025587,             0.00025587
                    243,                0.52357,                 0.5816,                 1.1179,                0.88597,                  0.784,                0.89298,                0.86255,                0.28969,                0.61427,                0.86757,             0.00025175,             0.00025175,             0.00025175
                    244,                0.54954,                0.55748,                 1.1343,                0.79693,                0.82513,                0.87743,                0.85094,                0.26144,                0.66682,                0.85955,             0.00024762,             0.00024762,             0.00024762
                    245,                 0.5253,                0.56894,                 1.1185,                0.80412,                0.84461,                  0.887,                0.86009,                0.32515,                0.63058,                0.88009,              0.0002435,              0.0002435,              0.0002435
                    246,                0.57426,                 0.6126,                 1.1612,                0.79337,                0.82623,                0.89965,                0.87225,                0.29802,                 0.6031,                0.86875,             0.00023938,             0.00023938,             0.00023938
                    247,                0.52101,                0.56356,                 1.1276,                0.85202,                  0.825,                0.88625,                0.87092,                0.25462,                0.60911,                0.85568,             0.00023525,             0.00023525,             0.00023525
                    248,                0.55871,                0.60144,                 1.1291,                 0.7963,                0.87729,                0.89081,                0.86559,                0.29657,                0.74873,                0.87106,             0.00023112,             0.00023112,             0.00023112
                    249,                0.53416,                0.60684,                 1.1262,                0.83694,                0.86043,                0.88316,                0.86704,                0.28239,                0.80535,                 0.8681,               0.000227,               0.000227,               0.000227
                    250,                0.52129,                0.56434,                 1.1141,                0.90215,                 0.7673,                0.89205,                0.85297,                0.35928,                0.80504,                0.89923,             0.00022288,             0.00022288,             0.00022288
                    251,                0.55416,                 0.5765,                 1.1391,                0.82877,                    0.8,                0.92011,                0.89166,                0.31707,                0.58416,                0.87193,             0.00021875,             0.00021875,             0.00021875
                    252,                0.56107,                0.58749,                 1.1332,                 0.8634,                0.91178,                0.91973,                0.88531,                0.31256,                0.51337,                0.87515,             0.00021462,             0.00021462,             0.00021462
                    253,                0.52853,                0.59994,                 1.1521,                0.85557,                  0.875,                0.90735,                0.87313,                0.31909,                0.70891,                0.88604,              0.0002105,              0.0002105,              0.0002105
                    254,                0.50105,                0.54121,                 1.0981,                0.86777,                0.85995,                0.91285,                0.88971,                0.26877,                0.75085,                0.87313,             0.00020637,             0.00020637,             0.00020637
                    255,                0.54282,                0.60397,                 1.1385,                0.82448,                0.89798,                0.90325,                0.89398,                0.27292,                0.66873,                0.87487,             0.00020225,             0.00020225,             0.00020225
                    256,                0.51512,                0.56299,                 1.1316,                0.86604,                0.87402,                0.91129,                0.89044,                0.27798,                0.66305,                0.86785,             0.00019813,             0.00019813,             0.00019813
                    257,                0.53915,                0.56858,                 1.1334,                0.90765,                0.90334,                0.90529,                 0.8788,                0.30824,                0.65051,                0.87372,               0.000194,               0.000194,               0.000194
                    258,                0.53214,                0.56253,                 1.1095,                0.91349,                0.91892,                0.90864,                0.87607,                 0.3072,                0.57836,                0.87672,             0.00018987,             0.00018987,             0.00018987
                    259,                0.48639,                0.49451,                 1.0943,                0.91196,                  0.925,                0.91865,                0.88692,                0.28586,                0.51662,                0.86392,             0.00018575,             0.00018575,             0.00018575
                    260,                0.54775,                0.56281,                 1.1304,                0.86766,                0.86687,                0.92077,                0.89439,                0.26677,                0.48785,                0.86158,             0.00018163,             0.00018163,             0.00018163
                    261,                0.51228,                  0.547,                 1.1053,                0.83284,                0.82806,                0.89993,                0.86973,                0.30029,                0.78224,                0.88114,              0.0001775,              0.0001775,              0.0001775
                    262,                0.48871,                0.52119,                 1.0765,                0.79464,                0.81554,                0.87804,                0.84878,                0.30158,                0.95854,                0.88487,             0.00017338,             0.00017338,             0.00017338
                    263,                0.52084,                0.50477,                 1.1226,                0.76769,                0.88433,                0.89764,                0.87834,                0.26767,                0.72916,                0.86283,             0.00016925,             0.00016925,             0.00016925
                    264,                0.52337,                0.53554,                 1.1293,                0.82599,                  0.925,                0.91842,                0.88093,                0.31144,                0.55017,                0.86755,             0.00016512,             0.00016512,             0.00016512
                    265,                0.52645,                0.56289,                 1.0977,                0.91358,                0.90315,                0.93547,                0.91159,                0.25539,                0.48744,                0.84995,               0.000161,               0.000161,               0.000161
                    266,                 0.5221,                0.54478,                 1.1157,                 0.8852,                0.92854,                0.95651,                0.92991,                 0.2553,                 0.4506,                  0.851,             0.00015688,             0.00015688,             0.00015688
                    267,                0.49715,                0.53748,                 1.0959,                0.81697,                 0.9036,                0.96018,                0.92409,                0.28769,                0.63755,                0.86441,             0.00015275,             0.00015275,             0.00015275
                    268,                0.51492,                0.54914,                 1.1107,                0.83771,                0.86814,                0.93511,                0.90378,                0.26781,                0.59788,                0.85839,             0.00014862,             0.00014862,             0.00014862
                    269,                0.51129,                 0.5505,                 1.1175,                0.86557,                0.85481,                0.91736,                0.89971,                0.26783,                0.59106,                0.86042,              0.0001445,              0.0001445,              0.0001445
                    270,                0.50009,                0.51047,                 1.0714,                0.87278,                0.85125,                0.91008,                0.88963,                0.28556,                0.68686,                0.86468,             0.00014038,             0.00014038,             0.00014038
                    271,                0.52635,                0.55535,                 1.1142,                0.86272,                0.86967,                0.91254,                 0.8896,                0.27975,                0.68904,                 0.8608,             0.00013625,             0.00013625,             0.00013625
                    272,                0.49686,                0.52069,                 1.1021,                0.84106,                0.91315,                0.89301,                0.86576,                0.31527,                0.67029,                0.87008,             0.00013212,             0.00013212,             0.00013212
                    273,                0.53422,                0.55012,                 1.1267,                 0.8697,                  0.925,                0.90523,                0.88548,                 0.2835,                0.57936,                0.85851,               0.000128,               0.000128,               0.000128
                    274,                0.51247,                0.49013,                 1.1232,                0.90327,                0.90419,                0.93198,                0.90899,                0.26656,                0.46718,                0.85475,             0.00012387,             0.00012387,             0.00012387
                    275,                0.50907,                0.52787,                 1.1141,                0.93623,                0.85975,                0.95229,                0.92132,                 0.2904,                0.46179,                0.86445,             0.00011975,             0.00011975,             0.00011975
                    276,                0.48387,                0.51608,                 1.0925,                0.83006,                0.86612,                0.88379,                0.86386,                0.27869,                0.90222,                0.85854,             0.00011563,             0.00011563,             0.00011563
                    277,                0.48718,                0.48095,                 1.0961,                0.81667,                 0.8588,                0.87994,                 0.8597,                0.26753,                0.92848,                0.85731,              0.0001115,              0.0001115,              0.0001115
                    278,                0.52821,                0.54003,                 1.1119,                0.84431,                0.89566,                0.92809,                0.90111,                0.28379,                0.61624,                  0.864,             0.00010737,             0.00010737,             0.00010737
                    279,                0.51193,                0.51596,                 1.1065,                0.94701,                0.86037,                0.94979,                0.90986,                0.32086,                0.51384,                 0.8787,             0.00010325,             0.00010325,             0.00010325
                    280,                0.48245,                0.53273,                 1.0782,                0.91315,                  0.875,                0.94405,                0.91499,                  0.295,                0.55719,                0.86501,             9.9125e-05,             9.9125e-05,             9.9125e-05
                    281,                0.50065,                0.52681,                 1.1025,                0.92817,                0.87442,                0.93773,                0.91547,                0.25832,                0.57206,                0.85212,                9.5e-05,                9.5e-05,                9.5e-05
                    282,                0.48481,                0.53856,                 1.0841,                0.87498,                0.91585,                0.93505,                0.90432,                0.25824,                0.63817,                 0.8503,             9.0875e-05,             9.0875e-05,             9.0875e-05
                    283,                0.49801,                0.50433,                 1.0904,                0.94932,                0.80509,                0.92625,                0.89767,                 0.2637,                0.74538,                0.85009,              8.675e-05,              8.675e-05,              8.675e-05
                    284,                0.46726,                0.48842,                 1.0938,                 0.8863,                0.87594,                0.93181,                0.90086,                0.26461,                0.70884,                0.85657,             8.2625e-05,             8.2625e-05,             8.2625e-05
                    285,                0.52055,                0.53952,                 1.1372,                0.84248,                0.91667,                 0.9258,                0.89989,                0.25742,                0.64604,                0.85286,               7.85e-05,               7.85e-05,               7.85e-05
                    286,                0.48325,                 0.5051,                 1.0958,                0.87428,                0.88174,                0.91582,                0.88925,                0.25444,                0.59791,                0.84843,             7.4375e-05,             7.4375e-05,             7.4375e-05
                    287,                0.45883,                0.50506,                 1.0699,                0.90488,                0.86604,                0.91876,                0.89379,                0.27392,                0.57666,                0.85335,              7.025e-05,              7.025e-05,              7.025e-05
                    288,                0.47838,                0.50902,                  1.071,                0.90707,                  0.825,                0.93331,                0.90519,                0.27306,                0.54845,                0.85751,             6.6125e-05,             6.6125e-05,             6.6125e-05
                    289,                0.49019,                 0.5165,                  1.117,                0.93918,                  0.825,                0.93771,                0.90141,                0.27666,                0.55759,                0.86079,                6.2e-05,                6.2e-05,                6.2e-05
                    290,                0.53709,                0.53917,                 1.1181,                0.92399,                0.85601,                0.93764,                0.90727,                0.27739,                 0.5849,                0.85931,             5.7875e-05,             5.7875e-05,             5.7875e-05
                    291,                0.34276,                0.41732,                0.92527,                0.77792,                   0.95,                0.91941,                0.89715,                0.26964,                0.61104,                0.85414,              5.375e-05,              5.375e-05,              5.375e-05
                    292,                0.32591,                0.37069,                0.92191,                0.78615,                0.94745,                0.91029,                0.88612,                0.28789,                 0.6687,                0.85838,             4.9625e-05,             4.9625e-05,             4.9625e-05
                    293,                0.35179,                0.39281,                0.93886,                 0.8068,                0.92016,                0.91097,                0.88399,                0.30196,                0.72838,                0.86164,               4.55e-05,               4.55e-05,               4.55e-05
                    294,                0.32621,                 0.4134,                0.92259,                0.78918,                0.96951,                0.90688,                0.88171,                0.28664,                0.70279,                 0.8557,             4.1375e-05,             4.1375e-05,             4.1375e-05
                    295,                0.32771,                0.38256,                0.91702,                 0.9249,                0.84799,                0.91073,                0.88935,                0.27291,                0.69075,                0.84937,              3.725e-05,              3.725e-05,              3.725e-05
                    296,                0.32806,                  0.361,                0.90847,                0.91743,                   0.85,                0.91158,                0.89633,                0.26463,                0.66232,                0.84507,             3.3125e-05,             3.3125e-05,             3.3125e-05
                    297,                0.32151,                  0.346,                0.91121,                0.91481,                0.84263,                0.91068,                0.89464,                0.27116,                 0.6502,                0.84684,                2.9e-05,                2.9e-05,                2.9e-05
                    298,                0.32759,                 0.3507,                0.92506,                0.90048,                0.84307,                0.91546,                0.89946,                0.27347,                0.61175,                0.84833,             2.4875e-05,             2.4875e-05,             2.4875e-05
                    299,                0.30268,                0.33393,                0.91099,                0.89464,                0.86388,                0.92296,                0.91047,                0.27441,                0.59835,                0.84788,              2.075e-05,              2.075e-05,              2.075e-05
                    300,                0.31156,                0.33505,                0.91095,                0.84663,                0.88774,                0.92078,                0.90336,                0.26699,                 0.5996,                 0.8445,             1.6625e-05,             1.6625e-05,             1.6625e-05
